slices,colour,cluster,r,value
T6M_29_1_slice11.pkl,val_red,0,136,33.08
T6M_29_1_slice11.pkl,val_red,0,137,31.67
T6M_29_1_slice11.pkl,val_red,0,138,29.06
T6M_29_1_slice11.pkl,val_red,0,139,28.33
T6M_29_1_slice11.pkl,val_red,0,140,27.96
T6M_29_1_slice11.pkl,val_red,0,141,28.29
T6M_29_1_slice11.pkl,val_red,0,142,30.57
T6M_29_1_slice11.pkl,val_red,0,143,32.03
T6M_29_1_slice11.pkl,val_red,0,144,34.82
T6M_29_1_slice11.pkl,val_red,0,145,37.53
T6M_29_1_slice11.pkl,val_red,0,146,40.1
T6M_29_1_slice11.pkl,val_red,0,147,41.76
T6M_29_1_slice11.pkl,val_red,0,148,42.98
T6M_29_1_slice11.pkl,val_red,0,149,43.72
T6M_29_1_slice11.pkl,val_red,0,150,44.19
T6M_29_1_slice11.pkl,val_red,0,151,42.57
T6M_29_1_slice11.pkl,val_red,0,152,42.37
T6M_29_1_slice11.pkl,val_red,0,153,41.15
T6M_29_1_slice11.pkl,val_red,0,154,37.71
T6M_29_1_slice11.pkl,val_red,0,155,36.87
T6M_29_1_slice11.pkl,val_red,0,156,36.61
T6M_29_1_slice11.pkl,val_red,0,157,35.93
T6M_29_1_slice11.pkl,val_red,0,158,37.27
T6M_29_1_slice11.pkl,val_red,0,159,38.12
T6M_29_1_slice11.pkl,val_red,0,160,39.56
T6M_29_1_slice11.pkl,val_red,0,161,41.08
T6M_29_1_slice11.pkl,val_red,0,162,43.13
T6M_29_1_slice11.pkl,val_red,0,163,42.97
T6M_29_1_slice11.pkl,val_red,0,164,41.74
T6M_29_1_slice11.pkl,val_red,0,165,41.32
T6M_29_1_slice11.pkl,val_red,0,166,41.36
T6M_29_1_slice11.pkl,val_red,0,167,42.06
T6M_29_1_slice11.pkl,val_red,0,168,42.46
T6M_29_1_slice11.pkl,val_red,0,169,44.09
T6M_29_1_slice11.pkl,val_red,0,170,45.54
T6M_29_1_slice11.pkl,val_red,0,171,48.4
T6M_29_1_slice11.pkl,val_red,0,172,50
T6M_29_1_slice11.pkl,val_red,0,173,51.66
T6M_29_1_slice11.pkl,val_red,0,174,51.73
T6M_29_1_slice11.pkl,val_red,0,175,52.55
T6M_29_1_slice11.pkl,val_red,0,176,52.71
T6M_29_1_slice11.pkl,val_red,0,177,50.93
T6M_29_1_slice11.pkl,val_red,0,178,51.02
T6M_29_1_slice11.pkl,val_red,0,179,51.53
T6M_29_1_slice11.pkl,val_red,0,180,53.83
T6M_29_1_slice11.pkl,val_red,0,181,56.35
T6M_29_1_slice11.pkl,val_red,0,182,60.29
T6M_29_1_slice11.pkl,val_red,0,183,65.54
T6M_29_1_slice11.pkl,val_red,0,184,69.47
T6M_29_1_slice11.pkl,val_red,0,185,71.29
T6M_29_1_slice11.pkl,val_red,0,186,73.03
T6M_29_1_slice11.pkl,val_red,0,187,72.49
T6M_29_1_slice11.pkl,val_red,0,188,69.29
T6M_29_1_slice11.pkl,val_red,0,189,63.95
T6M_29_1_slice11.pkl,val_red,0,190,60.17
T6M_29_1_slice11.pkl,val_red,0,191,55.33
T6M_29_1_slice11.pkl,val_red,0,192,52
T6M_29_1_slice11.pkl,val_red,0,193,49.69
T6M_29_1_slice11.pkl,val_red,0,194,47.3
T6M_29_1_slice11.pkl,val_red,0,195,45.18
T6M_29_1_slice11.pkl,val_red,0,196,43.69
T6M_29_1_slice11.pkl,val_red,0,197,40.98
T6M_29_1_slice11.pkl,val_red,0,198,39.02
T6M_29_1_slice11.pkl,val_red,0,199,37.19
T6M_29_1_slice11.pkl,val_red,0,200,35.25
T6M_29_1_slice11.pkl,val_red,0,201,34.13
T6M_29_1_slice11.pkl,val_red,0,202,32.54
T6M_29_1_slice11.pkl,val_red,0,203,31.11
T6M_29_1_slice11.pkl,val_red,0,204,30.29
T6M_29_1_slice11.pkl,val_red,0,205,29.37
T6M_29_1_slice11.pkl,val_red,0,206,28.2
T6M_29_1_slice11.pkl,val_red,0,207,27.86
T6M_29_1_slice11.pkl,val_red,0,208,25.91
T6M_29_1_slice11.pkl,val_red,0,209,25
T6M_29_1_slice11.pkl,val_red,0,210,23.71
T6M_29_1_slice11.pkl,val_red,0,211,22.75
T6M_29_1_slice11.pkl,val_red,0,212,22.1
T6M_29_1_slice11.pkl,val_red,0,213,22.02
T6M_29_1_slice11.pkl,val_red,0,214,22.65
T6M_29_1_slice11.pkl,val_red,0,215,23
T6M_29_1_slice11.pkl,val_red,0,216,23.52
T6M_29_1_slice11.pkl,val_red,0,217,26.44
T6M_29_1_slice11.pkl,val_red,0,218,30.16
T6M_29_1_slice11.pkl,val_red,0,219,33.2
T6M_29_1_slice11.pkl,val_red,0,220,37.63
T6M_29_1_slice11.pkl,val_red,0,221,40.07
T6M_29_1_slice11.pkl,val_red,0,222,42.76
T6M_29_1_slice11.pkl,val_red,0,223,43.79
T6M_29_1_slice11.pkl,val_red,0,224,41.41
T6M_29_1_slice11.pkl,val_red,0,225,41.06
T6M_29_1_slice11.pkl,val_red,0,226,40.08
T6M_29_1_slice11.pkl,val_red,0,227,38.96
T6M_29_1_slice11.pkl,val_red,0,228,39.62
T6M_29_1_slice11.pkl,val_red,0,229,41.54
T6M_29_1_slice11.pkl,val_red,0,230,45.11
T6M_29_1_slice11.pkl,val_red,0,231,47.37
T6M_29_1_slice11.pkl,val_red,0,232,49.93
T6M_29_1_slice11.pkl,val_red,0,233,50.84
T6M_29_1_slice11.pkl,val_red,0,234,50.65
T6M_29_1_slice11.pkl,val_red,0,235,49.02
T6M_29_1_slice11.pkl,val_red,0,236,47.14
T6M_29_1_slice11.pkl,val_red,0,237,45.47
T6M_29_1_slice11.pkl,val_red,0,238,43.37
T6M_29_1_slice11.pkl,val_red,0,239,42.15
T6M_29_1_slice11.pkl,val_red,0,240,43.11
T6M_29_1_slice11.pkl,val_red,0,241,43.5
T6M_29_1_slice11.pkl,val_red,0,242,42.78
T6M_29_1_slice11.pkl,val_red,0,243,41.94
T6M_30_2_slice7.pkl,val_red,6,0,67
T6M_30_2_slice7.pkl,val_red,6,1,56
T6M_30_2_slice7.pkl,val_red,6,2,59.21
T6M_30_2_slice7.pkl,val_red,6,3,54.94
T6M_30_2_slice7.pkl,val_red,6,4,59.08
T6M_30_2_slice7.pkl,val_red,6,5,60.81
T6M_30_2_slice7.pkl,val_red,6,6,62.46
T6M_30_2_slice7.pkl,val_red,6,7,64.4
T6M_30_2_slice7.pkl,val_red,6,8,65.18
T6M_30_2_slice7.pkl,val_red,6,9,67.51
T6M_30_2_slice7.pkl,val_red,6,10,70.06
T6M_30_2_slice7.pkl,val_red,6,11,72.52
T6M_30_2_slice7.pkl,val_red,6,12,71.42
T6M_30_2_slice7.pkl,val_red,6,13,77.42
T6M_30_2_slice7.pkl,val_red,6,14,84.91
T6M_30_2_slice7.pkl,val_red,6,15,95.51
T6M_30_2_slice7.pkl,val_red,6,16,105.77
T6M_30_2_slice7.pkl,val_red,6,17,118.34
T6M_30_2_slice7.pkl,val_red,6,18,131.26
T6M_30_2_slice7.pkl,val_red,6,19,145.22
T6M_30_2_slice7.pkl,val_red,6,20,155.11
T6M_30_2_slice7.pkl,val_red,6,21,164.31
T6M_30_2_slice7.pkl,val_red,6,22,170.49
T6M_30_2_slice7.pkl,val_red,6,23,174.13
T6M_30_2_slice7.pkl,val_red,6,24,173.36
T6M_30_2_slice7.pkl,val_red,6,25,168.85
T6M_30_2_slice7.pkl,val_red,6,26,168.72
T6M_30_2_slice7.pkl,val_red,6,27,166.72
T6M_30_2_slice7.pkl,val_red,6,28,158.83
T6M_30_2_slice7.pkl,val_red,6,29,155.17
T6M_30_2_slice7.pkl,val_red,6,30,148.05
T6M_30_2_slice7.pkl,val_red,6,31,139.31
T6M_30_2_slice7.pkl,val_red,6,32,128.67
T6M_30_2_slice7.pkl,val_red,6,33,121.9
T6M_30_2_slice7.pkl,val_red,6,34,115.51
T6M_30_2_slice7.pkl,val_red,6,35,112.77
T6M_30_2_slice7.pkl,val_red,6,36,108.07
T6M_30_2_slice7.pkl,val_red,6,37,102.73
T6M_30_2_slice7.pkl,val_red,6,38,97.57
T6M_30_2_slice7.pkl,val_red,6,39,94.22
T6M_30_2_slice7.pkl,val_red,6,40,90.54
T6M_30_2_slice7.pkl,val_red,6,41,86.81
T6M_30_2_slice7.pkl,val_red,6,42,82.9
T6M_30_2_slice7.pkl,val_red,6,43,79.45
T6M_30_2_slice7.pkl,val_red,6,44,79.61
T6M_30_2_slice7.pkl,val_red,6,45,78.41
T6M_30_2_slice7.pkl,val_red,6,46,78.65
T6M_30_2_slice7.pkl,val_red,6,47,82.62
T6M_30_2_slice7.pkl,val_red,6,48,84.38
T6M_30_2_slice7.pkl,val_red,6,49,87.96
T6M_30_2_slice7.pkl,val_red,6,50,89.12
T6M_30_2_slice7.pkl,val_red,6,51,93.34
T6M_30_2_slice7.pkl,val_red,6,52,98.81
T6M_30_2_slice7.pkl,val_red,6,53,104.52
T6M_30_2_slice7.pkl,val_red,6,54,109.81
T6M_30_2_slice7.pkl,val_red,6,55,119.22
T6M_30_2_slice7.pkl,val_red,6,56,129.15
T6M_30_2_slice7.pkl,val_red,6,57,135.91
T6M_30_2_slice7.pkl,val_red,6,58,144.41
T6M_30_2_slice7.pkl,val_red,6,59,153.04
T6M_30_2_slice7.pkl,val_red,6,60,162.3
T6M_30_2_slice7.pkl,val_red,6,61,170.23
T6M_30_2_slice7.pkl,val_red,6,62,173.51
T6M_30_2_slice7.pkl,val_red,6,63,178.4
T6M_30_2_slice7.pkl,val_red,6,64,184.74
T6M_30_2_slice7.pkl,val_red,6,65,186.72
T6M_30_2_slice7.pkl,val_red,6,66,189.07
T6M_30_2_slice7.pkl,val_red,6,67,185.04
T6M_30_2_slice7.pkl,val_red,6,68,182.44
T6M_30_2_slice7.pkl,val_red,6,69,178.37
T6M_30_2_slice7.pkl,val_red,6,70,175.9
T6M_30_2_slice7.pkl,val_red,6,71,175.07
T6M_30_2_slice7.pkl,val_red,6,72,175.78
T6M_30_2_slice7.pkl,val_red,6,73,174.34
T6M_30_2_slice7.pkl,val_red,6,74,173.12
T6M_30_2_slice7.pkl,val_red,6,75,171.96
T6M_30_2_slice7.pkl,val_red,6,76,170.62
T6M_30_2_slice7.pkl,val_red,6,77,171.41
T6M_30_2_slice7.pkl,val_red,6,78,170.28
T6M_30_2_slice7.pkl,val_red,6,79,166.97
T6M_30_2_slice7.pkl,val_red,6,80,165.45
T6M_30_2_slice7.pkl,val_red,6,81,163.26
T6M_30_2_slice7.pkl,val_red,6,82,160.98
T6M_30_2_slice7.pkl,val_red,6,83,162.69
T6M_30_2_slice7.pkl,val_red,6,84,165.27
T6M_30_2_slice7.pkl,val_red,6,85,171.88
T6M_30_2_slice7.pkl,val_red,6,86,177.27
T6M_30_2_slice7.pkl,val_red,6,87,188.51
T6M_30_2_slice7.pkl,val_red,6,88,197.75
T6M_30_2_slice7.pkl,val_red,6,89,212.52
T6M_30_2_slice7.pkl,val_red,6,90,223.71
T6M_30_2_slice7.pkl,val_red,6,91,232.31
T6M_30_2_slice7.pkl,val_red,6,92,241.94
T6M_30_2_slice7.pkl,val_red,6,93,244.87
T6M_30_2_slice7.pkl,val_red,6,94,244.68
T6M_30_2_slice7.pkl,val_red,6,95,243.08
T6M_30_2_slice7.pkl,val_red,6,96,236.16
T6M_30_2_slice7.pkl,val_red,6,97,228.28
T6M_30_2_slice7.pkl,val_red,6,98,221.39
T6M_30_2_slice7.pkl,val_red,6,99,214.91
T6M_30_2_slice7.pkl,val_red,6,100,209.63
T6M_30_2_slice7.pkl,val_red,6,101,206.02
T6M_30_2_slice7.pkl,val_red,6,102,204.56
T6M_30_2_slice7.pkl,val_red,6,103,202.29
T6M_30_2_slice7.pkl,val_red,6,104,203.32
T6M_30_2_slice7.pkl,val_red,6,105,206.89
T6M_30_2_slice7.pkl,val_red,6,106,209.43
T6M_30_2_slice7.pkl,val_red,6,107,211.73
T6M_30_2_slice7.pkl,val_red,6,108,213.85
T6M_30_2_slice7.pkl,val_red,6,109,215.25
T6M_30_2_slice7.pkl,val_red,6,110,213.3
T6M_30_2_slice7.pkl,val_red,6,111,205.72
T6M_30_2_slice7.pkl,val_red,6,112,198.51
T6M_30_2_slice7.pkl,val_red,6,113,186.99
T6M_30_2_slice7.pkl,val_red,6,114,174.6
T6M_30_2_slice7.pkl,val_red,6,115,159.94
T6M_30_2_slice7.pkl,val_red,6,116,142.16
T6M_30_2_slice7.pkl,val_red,6,117,127.45
T6M_30_2_slice7.pkl,val_red,6,118,110.94
T6M_30_2_slice7.pkl,val_red,6,119,96.34
T6M_30_2_slice7.pkl,val_red,6,120,85.11
T6M_30_2_slice7.pkl,val_red,6,121,76.91
T6M_30_2_slice7.pkl,val_red,6,122,69.49
T6M_30_2_slice7.pkl,val_red,6,123,63.8
T6M_30_2_slice7.pkl,val_red,6,124,59.5
T6M_30_2_slice7.pkl,val_red,6,125,58.49
T6M_30_2_slice7.pkl,val_red,6,126,55.53
T6M_30_2_slice7.pkl,val_red,6,127,54.49
T6M_30_2_slice7.pkl,val_red,6,128,53.15
T6M_30_2_slice7.pkl,val_red,6,129,52.44
T6M_30_2_slice7.pkl,val_red,6,130,51.99
T6M_30_2_slice7.pkl,val_red,6,131,51.63
T6M_30_2_slice7.pkl,val_red,6,132,51.1
T6M_30_2_slice7.pkl,val_red,6,133,50.74
T6M_30_2_slice7.pkl,val_red,6,134,51.36
T6M_30_2_slice7.pkl,val_red,6,135,51.58
T6M_30_2_slice7.pkl,val_red,6,136,52.66
T6M_30_2_slice7.pkl,val_red,6,137,52.97
T6M_30_2_slice7.pkl,val_red,6,138,53.54
T6M_30_2_slice7.pkl,val_red,6,139,55.5
T6M_30_2_slice7.pkl,val_red,6,140,56.12
T6M_30_2_slice7.pkl,val_red,6,141,57.8
T6M_30_2_slice7.pkl,val_red,6,142,60.38
T6M_30_2_slice7.pkl,val_red,6,143,63.41
T6M_30_2_slice7.pkl,val_red,6,144,67.86
T6M_30_2_slice7.pkl,val_red,6,145,70.97
T6M_30_2_slice7.pkl,val_red,6,146,75.85
T6M_30_2_slice7.pkl,val_red,6,147,80.35
T6M_30_2_slice7.pkl,val_red,6,148,86.65
T6M_30_2_slice7.pkl,val_red,6,149,90.91
T6M_30_2_slice7.pkl,val_red,6,150,97.2
T6M_30_2_slice7.pkl,val_red,6,151,100
T6M_30_2_slice7.pkl,val_red,6,152,104.9
T6M_30_2_slice7.pkl,val_red,6,153,108.6
T6M_30_2_slice7.pkl,val_red,6,154,111.45
T6M_30_2_slice7.pkl,val_red,6,155,112.56
T6M_30_2_slice7.pkl,val_red,6,156,112.89
T6M_30_2_slice7.pkl,val_red,6,157,113.25
T6M_30_2_slice7.pkl,val_red,6,158,111.62
T6M_30_2_slice7.pkl,val_red,6,159,109.95
T6M_30_2_slice7.pkl,val_red,6,160,105.51
T6M_30_2_slice7.pkl,val_red,6,161,100.93
T6M_30_2_slice7.pkl,val_red,6,162,96.09
T6M_30_2_slice7.pkl,val_red,6,163,92.65
T6M_30_2_slice7.pkl,val_red,6,164,88.25
T6M_30_2_slice7.pkl,val_red,6,165,82.75
T6M_30_2_slice7.pkl,val_red,6,166,80.15
T6M_30_2_slice7.pkl,val_red,6,167,76.73
T6M_30_2_slice7.pkl,val_red,6,168,73.2
T6M_30_2_slice7.pkl,val_red,6,169,72.14
T6M_30_2_slice7.pkl,val_red,6,170,71.32
T6M_30_2_slice7.pkl,val_red,6,171,72.37
T6M_30_2_slice7.pkl,val_red,6,172,73.68
T6M_30_2_slice7.pkl,val_red,6,173,75.44
T6M_30_2_slice7.pkl,val_red,6,174,80.75
T6M_30_2_slice7.pkl,val_red,6,175,83.97
T6M_30_2_slice7.pkl,val_red,6,176,88.17
T6M_30_2_slice7.pkl,val_red,6,177,94.72
T6M_30_2_slice7.pkl,val_red,6,178,100.22
T6M_30_2_slice7.pkl,val_red,6,179,105.74
T6M_30_2_slice7.pkl,val_red,6,180,112.24
T6M_30_2_slice7.pkl,val_red,6,181,118.29
T6M_30_2_slice7.pkl,val_red,6,182,125.49
T6M_30_2_slice7.pkl,val_red,6,183,132.84
T6M_30_2_slice7.pkl,val_red,6,184,139.71
T6M_30_2_slice7.pkl,val_red,6,185,146.19
T6M_30_2_slice7.pkl,val_red,6,186,153.07
T6M_30_2_slice7.pkl,val_red,6,187,161.84
T6M_30_2_slice7.pkl,val_red,6,188,166.35
T6M_30_2_slice7.pkl,val_red,6,189,172.03
T6M_30_2_slice7.pkl,val_red,6,190,176.34
T6M_30_2_slice7.pkl,val_red,6,191,179.29
T6M_30_2_slice7.pkl,val_red,6,192,181.21
T6M_30_2_slice7.pkl,val_red,6,193,180.08
T6M_30_2_slice7.pkl,val_red,6,194,179.99
T6M_30_2_slice7.pkl,val_red,6,195,178.44
T6M_30_2_slice7.pkl,val_red,6,196,176.15
T6M_30_2_slice7.pkl,val_red,6,197,170.99
T6M_30_2_slice7.pkl,val_red,6,198,166.31
T6M_30_2_slice7.pkl,val_red,6,199,159.09
T6M_30_2_slice7.pkl,val_red,6,200,154.15
T6M_30_2_slice7.pkl,val_red,6,201,148.79
T6M_30_2_slice7.pkl,val_red,6,202,142.98
T6M_30_2_slice7.pkl,val_red,6,203,137.78
T6M_30_2_slice7.pkl,val_red,6,204,133.41
T6M_30_2_slice7.pkl,val_red,6,205,129.57
T6M_30_2_slice7.pkl,val_red,6,206,128.36
T6M_30_2_slice7.pkl,val_red,6,207,127.78
T6M_30_2_slice7.pkl,val_red,6,208,128.21
T6M_30_2_slice7.pkl,val_red,6,209,130.81
T6M_30_2_slice7.pkl,val_red,6,210,132.27
T6M_30_2_slice7.pkl,val_red,6,211,135.12
T6M_30_2_slice7.pkl,val_red,6,212,137.89
T6M_30_2_slice7.pkl,val_red,6,213,140.68
T6M_30_2_slice7.pkl,val_red,6,214,142.84
T6M_30_2_slice7.pkl,val_red,6,215,144.55
T6M_30_2_slice7.pkl,val_red,6,216,144.47
T6M_30_2_slice7.pkl,val_red,6,217,144.93
T6M_30_2_slice7.pkl,val_red,6,218,142.58
T6M_30_2_slice7.pkl,val_red,6,219,140.84
T6M_30_2_slice7.pkl,val_red,6,220,138.64
T6M_30_2_slice7.pkl,val_red,6,221,136.54
T6M_30_2_slice7.pkl,val_red,6,222,132.64
T6M_30_2_slice7.pkl,val_red,6,223,127.9
T6M_30_2_slice7.pkl,val_red,6,224,125.15
T6M_30_2_slice7.pkl,val_red,6,225,123.86
T6M_30_2_slice7.pkl,val_red,6,226,121.93
T6M_30_2_slice7.pkl,val_red,6,227,118.65
T6M_30_2_slice7.pkl,val_red,6,228,118.27
T6M_30_2_slice7.pkl,val_red,6,229,118.2
T6M_30_2_slice7.pkl,val_red,6,230,120.37
T6M_30_2_slice7.pkl,val_red,6,231,119.7
T6M_30_2_slice7.pkl,val_red,6,232,121.4
T6M_30_2_slice7.pkl,val_red,6,233,120.51
T6M_30_2_slice7.pkl,val_red,6,234,120.18
T6M_30_2_slice7.pkl,val_red,6,235,118.2
T6M_30_2_slice7.pkl,val_red,6,236,116.25
T6M_30_2_slice7.pkl,val_red,6,237,113.49
T6M_30_2_slice7.pkl,val_red,6,238,109.59
T6M_30_2_slice7.pkl,val_red,6,239,104.88
T6M_30_2_slice7.pkl,val_red,6,240,99.87
T6M_30_2_slice7.pkl,val_red,6,241,94.86
T6M_30_2_slice7.pkl,val_red,6,242,90.71
T6M_30_2_slice7.pkl,val_red,6,243,85.55
T6M_16_1_slice3.pkl,val_red,6,0,121
T6M_16_1_slice3.pkl,val_red,6,1,127
T6M_16_1_slice3.pkl,val_red,6,2,130.4
T6M_16_1_slice3.pkl,val_red,6,3,129.7
T6M_16_1_slice3.pkl,val_red,6,4,125.92
T6M_16_1_slice3.pkl,val_red,6,5,128.33
T6M_16_1_slice3.pkl,val_red,6,6,124.74
T6M_16_1_slice3.pkl,val_red,6,7,124.74
T6M_16_1_slice3.pkl,val_red,6,8,127.29
T6M_16_1_slice3.pkl,val_red,6,9,123.95
T6M_16_1_slice3.pkl,val_red,6,10,119.7
T6M_16_1_slice3.pkl,val_red,6,11,121.66
T6M_16_1_slice3.pkl,val_red,6,12,121.7
T6M_16_1_slice3.pkl,val_red,6,13,129.36
T6M_16_1_slice3.pkl,val_red,6,14,135.76
T6M_16_1_slice3.pkl,val_red,6,15,148.6
T6M_16_1_slice3.pkl,val_red,6,16,163.41
T6M_16_1_slice3.pkl,val_red,6,17,184.04
T6M_16_1_slice3.pkl,val_red,6,18,198.67
T6M_16_1_slice3.pkl,val_red,6,19,208.46
T6M_16_1_slice3.pkl,val_red,6,20,222.37
T6M_16_1_slice3.pkl,val_red,6,21,229.66
T6M_16_1_slice3.pkl,val_red,6,22,230.63
T6M_16_1_slice3.pkl,val_red,6,23,234.34
T6M_16_1_slice3.pkl,val_red,6,24,234.81
T6M_16_1_slice3.pkl,val_red,6,25,232.12
T6M_16_1_slice3.pkl,val_red,6,26,226.13
T6M_16_1_slice3.pkl,val_red,6,27,221.21
T6M_16_1_slice3.pkl,val_red,6,28,214.83
T6M_16_1_slice3.pkl,val_red,6,29,213.87
T6M_16_1_slice3.pkl,val_red,6,30,211.94
T6M_16_1_slice3.pkl,val_red,6,31,215.48
T6M_16_1_slice3.pkl,val_red,6,32,220.27
T6M_16_1_slice3.pkl,val_red,6,33,228.16
T6M_16_1_slice3.pkl,val_red,6,34,234.02
T6M_16_1_slice3.pkl,val_red,6,35,236.85
T6M_16_1_slice3.pkl,val_red,6,36,236.59
T6M_16_1_slice3.pkl,val_red,6,37,233.7
T6M_16_1_slice3.pkl,val_red,6,38,232.43
T6M_16_1_slice3.pkl,val_red,6,39,225.74
T6M_16_1_slice3.pkl,val_red,6,40,216.88
T6M_16_1_slice3.pkl,val_red,6,41,212.45
T6M_16_1_slice3.pkl,val_red,6,42,210.62
T6M_16_1_slice3.pkl,val_red,6,43,209.04
T6M_16_1_slice3.pkl,val_red,6,44,212.23
T6M_16_1_slice3.pkl,val_red,6,45,219.27
T6M_16_1_slice3.pkl,val_red,6,46,229.88
T6M_16_1_slice3.pkl,val_red,6,47,240.79
T6M_16_1_slice3.pkl,val_red,6,48,249.34
T6M_16_1_slice3.pkl,val_red,6,49,260.94
T6M_16_1_slice3.pkl,val_red,6,50,272.64
T6M_16_1_slice3.pkl,val_red,6,51,282.84
T6M_16_1_slice3.pkl,val_red,6,52,290.7
T6M_16_1_slice3.pkl,val_red,6,53,292.19
T6M_16_1_slice3.pkl,val_red,6,54,293.68
T6M_16_1_slice3.pkl,val_red,6,55,292.46
T6M_16_1_slice3.pkl,val_red,6,56,291.34
T6M_16_1_slice3.pkl,val_red,6,57,291.85
T6M_16_1_slice3.pkl,val_red,6,58,294.88
T6M_16_1_slice3.pkl,val_red,6,59,299.35
T6M_16_1_slice3.pkl,val_red,6,60,302.3
T6M_16_1_slice3.pkl,val_red,6,61,304.17
T6M_16_1_slice3.pkl,val_red,6,62,303.26
T6M_16_1_slice3.pkl,val_red,6,63,300.74
T6M_16_1_slice3.pkl,val_red,6,64,296.11
T6M_16_1_slice3.pkl,val_red,6,65,292.65
T6M_16_1_slice3.pkl,val_red,6,66,288.78
T6M_16_1_slice3.pkl,val_red,6,67,284.52
T6M_16_1_slice3.pkl,val_red,6,68,279.16
T6M_16_1_slice3.pkl,val_red,6,69,272.56
T6M_16_1_slice3.pkl,val_red,6,70,268.75
T6M_16_1_slice3.pkl,val_red,6,71,263.2
T6M_16_1_slice3.pkl,val_red,6,72,256.65
T6M_16_1_slice3.pkl,val_red,6,73,247.15
T6M_16_1_slice3.pkl,val_red,6,74,241.45
T6M_16_1_slice3.pkl,val_red,6,75,238.1
T6M_16_1_slice3.pkl,val_red,6,76,236.54
T6M_16_1_slice3.pkl,val_red,6,77,234.29
T6M_16_1_slice3.pkl,val_red,6,78,235.12
T6M_16_1_slice3.pkl,val_red,6,79,236.95
T6M_16_1_slice3.pkl,val_red,6,80,235.86
T6M_16_1_slice3.pkl,val_red,6,81,235.85
T6M_16_1_slice3.pkl,val_red,6,82,235.55
T6M_16_1_slice3.pkl,val_red,6,83,235.07
T6M_16_1_slice3.pkl,val_red,6,84,233.43
T6M_16_1_slice3.pkl,val_red,6,85,233.2
T6M_16_1_slice3.pkl,val_red,6,86,233.97
T6M_16_1_slice3.pkl,val_red,6,87,234.87
T6M_16_1_slice3.pkl,val_red,6,88,238.62
T6M_16_1_slice3.pkl,val_red,6,89,245.01
T6M_16_1_slice3.pkl,val_red,6,90,248.27
T6M_16_1_slice3.pkl,val_red,6,91,250.92
T6M_16_1_slice3.pkl,val_red,6,92,257.8
T6M_16_1_slice3.pkl,val_red,6,93,258.73
T6M_16_1_slice3.pkl,val_red,6,94,262.66
T6M_16_1_slice3.pkl,val_red,6,95,263.05
T6M_16_1_slice3.pkl,val_red,6,96,261.37
T6M_16_1_slice3.pkl,val_red,6,97,258.34
T6M_16_1_slice3.pkl,val_red,6,98,259.91
T6M_16_1_slice3.pkl,val_red,6,99,256.7
T6M_16_1_slice3.pkl,val_red,6,100,255.86
T6M_16_1_slice3.pkl,val_red,6,101,255.96
T6M_16_1_slice3.pkl,val_red,6,102,259.51
T6M_16_1_slice3.pkl,val_red,6,103,258.28
T6M_16_1_slice3.pkl,val_red,6,104,257.1
T6M_16_1_slice3.pkl,val_red,6,105,256.77
T6M_16_1_slice3.pkl,val_red,6,106,254.51
T6M_16_1_slice3.pkl,val_red,6,107,252.93
T6M_16_1_slice3.pkl,val_red,6,108,249.63
T6M_16_1_slice3.pkl,val_red,6,109,249.65
T6M_16_1_slice3.pkl,val_red,6,110,247.26
T6M_16_1_slice3.pkl,val_red,6,111,247.06
T6M_16_1_slice3.pkl,val_red,6,112,243.8
T6M_16_1_slice3.pkl,val_red,6,113,244.55
T6M_16_1_slice3.pkl,val_red,6,114,244.93
T6M_16_1_slice3.pkl,val_red,6,115,245.72
T6M_16_1_slice3.pkl,val_red,6,116,244.8
T6M_16_1_slice3.pkl,val_red,6,117,245.31
T6M_16_1_slice3.pkl,val_red,6,118,244.92
T6M_16_1_slice3.pkl,val_red,6,119,245.53
T6M_16_1_slice3.pkl,val_red,6,120,246.29
T6M_16_1_slice3.pkl,val_red,6,121,249.49
T6M_16_1_slice3.pkl,val_red,6,122,250.92
T6M_16_1_slice3.pkl,val_red,6,123,254.84
T6M_16_1_slice3.pkl,val_red,6,124,256.4
T6M_16_1_slice3.pkl,val_red,6,125,259.7
T6M_16_1_slice3.pkl,val_red,6,126,262.62
T6M_16_1_slice3.pkl,val_red,6,127,266.25
T6M_16_1_slice3.pkl,val_red,6,128,266.47
T6M_16_1_slice3.pkl,val_red,6,129,262.75
T6M_16_1_slice3.pkl,val_red,6,130,262.49
T6M_16_1_slice3.pkl,val_red,6,131,256.66
T6M_16_1_slice3.pkl,val_red,6,132,250.47
T6M_16_1_slice3.pkl,val_red,6,133,243.67
T6M_16_1_slice3.pkl,val_red,6,134,235.08
T6M_16_1_slice3.pkl,val_red,6,135,229.87
T6M_16_1_slice3.pkl,val_red,6,136,224.81
T6M_16_1_slice3.pkl,val_red,6,137,220.16
T6M_16_1_slice3.pkl,val_red,6,138,218.88
T6M_16_1_slice3.pkl,val_red,6,139,219.03
T6M_16_1_slice3.pkl,val_red,6,140,219.43
T6M_16_1_slice3.pkl,val_red,6,141,221.38
T6M_16_1_slice3.pkl,val_red,6,142,224.38
T6M_16_1_slice3.pkl,val_red,6,143,229
T6M_16_1_slice3.pkl,val_red,6,144,235.72
T6M_16_1_slice3.pkl,val_red,6,145,241.23
T6M_16_1_slice3.pkl,val_red,6,146,248.95
T6M_16_1_slice3.pkl,val_red,6,147,253.92
